id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
203220337,9378878375026,"Khăn Cotton TIKILabel với thương hiệu TIKILabel, với chất lượng và độ tin cậy hoàn toàn khiến người dùng an tâm.Chất liệu 100% Cotton, mềm mại, thấm hút tốt và an toàn cho da khi sử dụng.Sản phẩm có...",129000,188000,,59000,31,17,,available,,1000,1000,,7888803,TIKILabel
188377432,1506073778709,Khăn Tắm Lớn 140x70cm Bông Cotton Mềm Mại Khăn Choàng Tắm Siêu To Nhanh Khô Thấm Nước Thông tin chi tiết:- Kích thước: 140x70cm- Trọng lượng: 380g.- Chất liêu: bông cotton nguyên chất- Khăn tắm l...,185000,185000,,0,0,20,,available,,1000,1000,,4554495,CHIKIGON
202805930,7443113842272,"Bộ Hộp Cơm Giữ Nhiệt Hút Chân Không Lock&Lock NVY-4 - LHC8052S01 - Nắp phủ nhựa TPE chống trượt, dễ dàng mở nắp.Hộp giữ nhiệt hút chân không với miệng rộng giúp cho thức ăn vào một cách đơn giản....",884000,1490000,,606000,41,47,,available,,1000,1000,,48077,LocknLock
71925401,6647341899173,"Đèn Bàn Học Đọc Sách, Đèn Bàn Làm Việc Sang Trọng, Đèn Ngủ Cao Cấp (Học Sinh, Sinh Viên, Văn Phòng) LED Chống Cận 03 Mức Độ Sáng, Cảm Ứng Tích Điện Pin 2500mAh - Hàng Chính Hãng - VinBuyĐèn học công ...",130000,260000,,130000,50,222,,available,,1000,1000,,4224691,VinBuy
34818286,5518269660484,"*LƯU Ý: kích thước có thể sai lệch 1-3 cm do quá trình mayTúi quai xách tiện lợiKhóa kéo 3/4 miệng túi, 2 dây kéo chắc chắnVải bạt chống nước, có thể giặt và tái sử dụng nhiều lầnChất liệu bền bỉ cho ...",35000,35000,,0,0,499,,available,,1000,1000,,111461,OEM
146262084,8674391888050,Ngủ ngon và sâu hơn với sự nâng đỡ và thoáng mát từ Gối Memory Foam NoozViệc dành 8 tiếng để ngủ trên một chiếc gối quá dày hoặc quá mỏng sẽ làm bạn cảm thấy mệt mỏi va...,339000,560000,,221000,39,636,,available,,1000,1000,,3797113,NOOZ
52574827,5484450002770,"HƯỚNG DẪN SỬ DỤNG:Mở ô (dù) đơn giản chỉ với 1 nút bấm.Khi thu ô (dù), ngoài việc bấm nút để thu lại sau đó quý khách dùng tay ấn từ chóp ô để thu phần que ngắn lại như trước khi mở vào lần tới.Dù...",230000,230000,,0,0,1310,,available,,1000,1000,,277519,DandiHome
124554405,7854990026968,"Tính Năng Nổi Bật: - Cán Cầm Thuận Tiện: Không giống như cốc uống nước truyền thống, cốc giữ nhiệt Rinfere có 2 lớp chân không giúp tay bạn không bị nóng hay lạnh khi cầm mà còn giữ cà phê, đồ uống ...",319000,499000,,180000,36,200,,available,,1000,1000,,363961,Rinfere
53715506,8193392258363,"Nhẹ, Gọn, ChắcXếp Lại Được Khi Không DùngGiỏ Lưới Loại Bỏ Độ Ẩm Và Mùi Hôi...",77000,77000,,0,0,160,,available,,1000,1000,,207349,MECK
199638326,6763716296086,"Tựa lưng công thái học thiết kế kiểu dáng cánh bướm ButterFly điều chỉnh 5 cấp độ, nâng đỡ cột sống 360 độ khi ngồi làm việc học tập.Sản phẩm tựa lưng với vật liệu Polyester cao cấp, phần Đúc khuôn t...",429000,492000,,63000,13,29,,available,,1000,1000,,111461,OEM
59047203,3862029310341,"Đầu Cắm Tưới Nhỏ Giọt (10 Cái) là dụng cụ tưới hữu ích cho vườn cây mỗi khi chủ nhân đi xa không chăm tưới được.Thiết kế chắc chắn, nhỏ gọn, nhẹ nhàng tiện lợi sẽ giúp bạn thoải mái khi tưới cây.Qu...",37689,37689,,0,0,99,,available,,1000,1000,,111461,OEM
201566005,5975560340166,Ly nhựa 2 lớp LocknLock kèm ống hút Dream star Double wall cold cup 750ml HAP522 có dung tích lớn 750ml Cấu trúc 2 lớp giữ nước đọng không chảy ra ngoài Miệng ly rộng giúp vệ sinh dễ dàng Nắp có gi...,108000,217000,,109000,50,36,,available,,1000,1000,,48077,LocknLock
71005991,4926834184111,Bình Xịt Dầu Ăn Thuỷ Tinh là dụng cụ nhà bếp hữu ích và cần thiết cho các bà nội trợ trong quá trình nấu nướng bởi nó giúp bạn căn được lượng dầu ăn mình sẽ sử dụng cho món ăn.Hoặc là khi nướng thức ...,103000,174000,,71000,41,893,,available,,1000,1000,,48077,LocknLock
77775165,7514367100786,"  Hộp Bảo Quản Thủy Tinh Locknlock Top Class có khả năng đóng kín tuyệt đối ngăn chặn không khí bên ngoài và bên trong nhờ ""khóa 4 cạnh"".Nắp được làm từ ""chất liệu tritan"" nên có thể sử dụng lâ...",79000,159000,,80000,50,838,,available,,1000,1000,,48077,LocknLock
122700651,3825108800822,"Cây lau kính, gạt chùi kính đa năng 2 đầu trong 1 - Parroti Shiny SN01 được thiết kế tinh tế, cán làm bằng nhôm cao cấp, có thể điều chỉnh độ dài linh hoạt phù hợp độ cao của cửa sổ. Cộng với tính nă...",139000,199000,,60000,30,539,,available,,1000,1000,,746615,Parroti
104991715,5921659206513,"Giới thiệu sản phẩmCombo Chảo chiên Tefal Natura B2260295 20cm & Chảo chiên sâu lòng Tefal Natura B2266495 24cm Độ bền vượt trội, có thể sử dụng ít dầu khi nấu ănBên ngoài được phủ sơn chống ...",349000,929000,,580000,62,1210,,available,,1000,1000,,19813,Tefal
147976287,6647310626007,+Thương hiệu : SHOUSE (thương hiệu cao cấp nhập khẩu 100%đạt tiêu chuẩn Châu Âu)+ Kích thước bộ thảm : 1 thảm: 40cm x 60cm Và 1 thảm: 40cm x 120cmPhiên bản cao cấp 3 lớp khác biệt về chất lượng so v...,89000,89000,,0,0,148,,available,,1000,1000,,3748887,Shouse
204430264,8878268525757,"Chổi cọ sàn vệ sinh Parroti Easy ES03 được thiết kế thông minh, đầu cọ cực kỳ linh hoạt giúp cọ sạch các vị trí khe hẹp hoặc góc tường một cách dễ dàng, cây chổi làm bằng thép sơn tĩnh điện cao cấp, ...",89000,129000,,40000,31,16,,available,,1000,1000,,746615,Parroti
10227148,3182004464419,"Dụng Cụ Mài Dao 3 Lớp Lock&Lock CKK112 (245 x 53 mm) có thể dùng để mài dao bằng kim loại, mài bén lưỡi dao cùn một cách dễ dàng, nhanh chóng.Chỉ cần đặt dao vào rãnh và kéo, mọi chuyện sẽ hoàn ...",163000,275000,,112000,41,467,,available,,1000,1000,,48077,LocknLock
122692850,5498033650829,"Chổi cọ sàn vệ sinh Parroti Easy ES02 được thiết kế tinh tế, cây chổi làm bằng nhôm cao cấp, có thể điều chỉnh độ dài linh hoạt phù hợp không gian phòng tắm. Cộng với tính năng vừa chà vừa gạt nước t...",149000,199000,,50000,25,766,,available,,1000,1000,,746615,Parroti
119195755,1507098913214,"Bộ Cây Lau Nhà 360 Độ Đa Năng, Thùng Vắt 2 Ngăn Thông Minh Parroti Pro Max - PX01Bộ lau nhà thông minh Parroti Pro Max - PX01 với khả năng lau sạch sàn nhà một cách nhanh chóng và nhẹ nhàng, phù hợp...",539000,849000,,310000,37,619,,available,,1000,1000,,746615,Parroti
149617968,5120131025473,M&L – là thương hiệu chuyên phân phối những sản phẩm đồ gia dụng thông minh – sang trọng – tiện dụng. M&L luôn theo xu hướng SMART LIFE được nhiều bạn trẻ và các gia đình hiện đại lựa chọn. M&...,339000,516000,,177000,34,102,,available,,1000,1000,,262521,M&L
46104797,1819007818926,Bình Giữ Nhiệt Holiday Sunset I.d Tumbler Lock&Lock LHC3245 450ml mở nắp bằng một cái chạm tay.Thành trong bình không phủ ceramic chống dính tuy nhiên bạn luôn có thể quản lý bình...,264000,534000,,270000,51,573,,available,,1000,1000,,48077,LocknLock
145651616,5784805497389, Mô Tả Sản PhẩmĐộ chính xác cao và hoạt động bền bỉ. Dải cân 5kg - 0.5g Dùng Pin tiện lợi- Ngoài vỏ được bọc nhựa cứng cáp và bên trong chất liệu hợp kim siêu bền cộng thêm một số thành phần khá...,125000,160000,,35000,22,13,,available,,1000,1000,,224359,Ninda
58678597,5434508762286,"Hộp Cơm Điện Lock&Lock EJR226IVY (2 Lít) lý tưởng để nấu cơm, hấp trứng, rau, thịt và giữ ấm thức ăn.Hộp cơm có ba tầng. Bạn có thể bảo quản cơm, thịt, súp riêng biệt để đáp ứng nhu cầu bữa ăn c...",1099000,1942000,,843000,43,19,,available,,1000,1000,,48077,LocknLock
17593518,7271078876801,"Bộ Hộp Cơm Giữ Nhiệt Thép Không Gỉ Lock & Lock LHC8031SLV-OCH - Bạc Gồm 3 hộp: 1 Hộp cơm 460ml, 1 hộp thức ăn 420ml và 1 hộp 280ml, 1 túi đựng, 1 đôi đũaThiết kế sang trọng, đường nét...",633000,1285000,,652000,51,885,,available,,1000,1000,,48077,LocknLock
48594883,4834835876990,"Ổ cắm điện Xiaomi Zmi CX05 6 cổng AC 2 cổng USB sạc nhanh tối đa 18W dài 1.8mBạn đang tìm kiếm một ổ cắm điện có thể giúp bạn sạc điện thoại mà không cần cốc sạc, lại dùng được cho nhiều thiết bị cùn...",302800,390000,,87200,22,102,,available,,1000,1000,,25422,Xiaomi
35058677,5751695460376,"THÔNG SỐ KĨ THUẬTHiệu điện thế : 3 VĐặc Tính : Pin LithiumKích thước : 16 x 3,2 mmDùng Phổ Biến cho Remote ô tô , xe máy , cân điện tử , đồng hồ , máy đo kĩ thuật Với công nghệ vượt trội . Pin Pa...",82000,82000,,0,0,200,,available,,1000,1000,,18804,Panasonic
88241130,5193324935724,"Khăn trải bàn nhựa PVC không thấm nước là vật dụng không thể thiếu trong gian bếp của bạn.Hoa văn độc đáo, hiện đại giúp cho gian bếp của bạn trở nên sang trọng hơn.Hoàn toàn không mùi vị và không t...",39000,39000,,0,0,257,,available,,1000,1000,,4401579,SHOFUKA
75356087,4382460868823,"Thiết kế túi cao, dạng hộp vuông cho sức chứa đựng lớn.Mỗi túi đựng được khoảng 3 hộp cơm thủy tinh cỡ 1L, 2 hộp sữa nhỏ, muỗng đũa và trả cây, khăn ướt.Chất liệu 4 lớp dày dặn, lớp ngoài vải Oxford...",60000,60000,,0,0,139,,available,,1000,1000,,111461,OEM
180378151,6517783474104,Bình giữ nhiệt LocknLock Metro Drive LHC4277S có miếng lót tay chống trượt giúp cầm nắm chắc chắn trong lúc điều khiển xe.Thiết kế phần đáy thon gọn hoàn toàn khít với chỗ giữ cốc trên xe ô tô. Giữ ...,287000,579000,,292000,50,154,,available,,1000,1000,,48077,LocknLock
76834277,2409071801116,(*) LƯU Ý: MIẾNG LAU CHỈ SỬ DỤNG ĐƯỢC CHO SẢN PHẨM PARROTI PRO PR01 1. ƯU ĐIỂM SẢN PHẨM:- Vải lau dày dặn và thấm hút tốt- Làm từ chất liệu Microfiber có khả năng kháng khuẩn 99%- Có thể gom ...,89000,135000,,46000,34,296,,available,,1000,1000,,746615,Parroti
3677797,3897950274998,"Chức năng lọc thông minhHộp 3 Lõi Lọc Nước BRITA Maxtra Plus Filter Cartridge với công nghệ MAXTRA+ MicroFlow giúp giảm sự gia tăng của cặn vôi, các kim loại như đồng và chì, Clo và các chất làm ảnh ...",549000,869000,,320000,37,558,,available,,1000,1000,,199495,Brita
75614459,7699746662899,"  Thùng rác treo tủ Parroti Bin là một sản phẩm đột phá của hãng, thùng rác có thể được treo gọn gàng trước cửa tủ bếp bằng thanh ray hoặc miếng dán tường, rất thuận tiện cho việc di chuyển nhi...",189000,299000,,110000,37,1837,,available,,1000,1000,,746615,Parroti
177999497,5034454188397,"SET 4 MIẾNG CHÂN MÁY GIẶT CHỐNG RUNG CHỐNG ỒN HIỆU QUẢPHÙ HỢP MỌI LOẠI MÁY CHIỀU CAO ĐỦ TẠO KHÔNG GIAN QUÉT DỌN GẦM MÁY GIẶT Chống rung, chống ồn hiệu quả ( 1 đơn 1 bộ 4 đế cao su)    Ưu đ...",45000,45000,,0,0,0,,available,,1000,1000,,111461,OEM
167443166,8019604667883,Ấm Cà Phê Mocha Espresso Bằng Nhôm Ấm Pha Bếp Nấu Nồi Bát Giác Phong Cách Châu Âu 300MLCác tính năng: * Ấm Moka (trong ấm moka) là một công cụ để chiết xuất cà phê Espresso ở Châu Âu và các nước Mỹ ...,229000,400000,,171000,43,48,,available,,1000,1000,,5379677,AHAHOME
186619847,5596999240510,"Chậu cây để bàn MONROVIA chứa sen đá, cây cảnh, hoa, xương rồng, bonsai để bàn, ban côngThông tin sản phẩm chậu trồng cây mini MONROVIACông dụng châu nhựa trồng cây:- Chậu nhựa trồng cây mini MONR...",24000,24000,,0,0,17,,available,,1000,1000,,520061,Monrovia
187636657,1100971819699,"Keo Dán Giày Đa Năng Dán Mọi Loại Giày, Chống ThấmĐẶC ĐIỂM NỔI BẬT- Đây là loại keo dán giày chuyên dụng rất dễ sử dụng, keo này dạng lỏng, sánh, nhanh khô, khi khô rất dai , độ đàn hồi rất tốt và bá...",35000,45000,,10000,22,186,,available,,1000,1000,,5063093,Jodily StarHome
94724913,1173549953226,"Ron Dán Che Khe Cửa ,Chân Cửa,Khung Cửa CTFAST Chống Bụi, Ngăn Côn Trùng, Chống Ồn, Chống Thoát Nhiệt Điều Hòa, Chống Va Đập Cửa là mẫu ron cải tiến mới nhất 2021 - dòng sản phẩm tiện ích giúp gia đìn...",63000,70000,,7000,10,300,,available,,1000,1000,,3985581,CTFAST
1575707,7303576945731,"Bình Giữ Nhiệt Lock&Lock New Basic Table LHC4026 là sản phẩm được thiết kế với kiểu dáng nhỏ gọn kết hợp với màu sắc sang trọng, tiện lợi cho bạn mang theo đến văn phòng, trường học hay đi dã ng...",210000,424000,,214000,50,1329,,available,,1000,1000,,48077,LocknLock
119203295,3693537238951,"Combo 5 Khăn lau bếp lau kính siêu thấm hút Parroti Fiber FB02Combo 5 Khăn lau bếp lau kính siêu thấm hút Parroti Fiber FB02 được làm từ sợi Microfiber, có tính chất hút nước cực cao, không để lại v...",49000,89000,,40000,45,336,,available,,1000,1000,,746615,Parroti
34816875,8973239712742,Tên Sản Phẩm: Dụng cụ gắp rác cống-Dụng cụ kẹp gắp rác đa năngKích Thước : 60 cmTrọng Lượng : 80 grĐặc điểm nổi bậtDụng cụ gắp rác nhỏ thông tắc đường ống tiện ích được thiết kế với lò xo thép cơ ...,36500,36500,,0,0,69,,available,,1000,1000,,111461,OEM
174619828,3601803208521,"Thùng rác treo tủ bếp có nắp đậy thông minh M&L 546 là sản phẩm được mong đợi nhất mà căn bếp hiện đại nào cũng cần. Thùng rác treo tủ là sản phẩm có thiết kế đột phá, có thể được treo gọn gàng tr...",229000,296000,,67000,23,108,,available,,1000,1000,,5718283,M&L
214759582,8058822636838,Ly Starbucks 24Oz (710ml) Soren GoldDung Tích: 24Oz/ 710 mlĐặc điểm: Kết cấu bên ngoài trong mờỐng hút PP màu đỏNắp có ống hút và dung tích lớnMiệng rộng giúp dễ dàng rửa sạchBảo quản & Sử ...,650000,650000,,0,0,3,,available,,1000,1000,,423495,STARBUCKS
185756969,1856651091942," - Cây lau kính Kitimop 3in1 có thiết kế thông minh 3 trong 1, vừa chà sạch vết bẩn vừa gạt sạch nước bẩn giúp cửa kính sáng sạch như mới. Miếng chà kính bằng mút vải mềm thấm hút nước tố...",39000,75000,,36000,48,90,,available,,1000,1000,,7368293,Kitimop  Home Tool Cleaning
47115292,1322089791471,"Đóng gói: 1 dây đèn led (không kèm pin, không kèm remote).Thông tin chi tiết:Tình trạng: sản phẩm mới 100%Nguồn đèn: LEDSản phẩm có thể sử dụng trong nhà hoặc ngoài trờiỨng dụng: đa năng, dùng kh...",20000,20000,,0,0,169,,available,,1000,1000,,111461,OEM
74396976,3481356156769,"Máy xay tỏi ớt bằng tay Lock&Lock - Hàng chính hãng, lực nghiền mạnh với 3 lưỡi dao thép không gỉ- Sản phẩm được làm bằng nhựa PP cao cấp, oan toàn, lưỡi xay bằng thép không gỉ, dây cót đàn hồi t...",99000,171000,,72000,42,1178,,available,,1000,1000,,48077,LocknLock
163550425,6411360301815,"+ Dùng làm nệm trải sàn để ngủ+ Làm tấm trải cho bé chơi+ Làm mềm chiếc nệm cứng của bạn+ Làm nệm ngủ trưa cho các anh/chị văn phòng+ Có thể dự phòng cho khách, người thân bạn ...",399000,500000,,101000,20,8,,available,,1000,1000,,5405899,FUKOJI
8380873,2384459368064,Mùa mưa ẩm đến nên mọi người đều rất ngại đi ra đường. Tuy nhiên vì công việc phải thường xuyên đi ngoài đường nên không thể tránh khỏi mưa ướt. Việc đi cả ngày ngoài đường với đôi giày ướt sẽ làm cho...,97700,97700,,0,0,10,,available,,1000,1000,,111461,OEM
56941523,4192161694351,"Ly nhựa 2 lớp LocknLock kèm ống hút HAP507 750ml hai lớp cách nhiệt tốt, ngăn chặn sự ảnh hưởng từ nhiệt độ bên ngoài. Bề mặt ly ít bị đọng nước dù bạn dùng ly để đựng nước đá.Miệng ly rộng giúp bạn ...",108000,217000,,109000,50,1816,,available,,1000,1000,,48077,LocknLock
178068438,9447493870208,"Khăn giấy cuộn đa năng, lau bếp, lau kính, lau chén bát, lau tay - Parroti Bingo NG01Khăn giấy cuộn đa năng, lau bếp, lau kính, lau chén bát, lau tay - Parroti Bingo NG01 với khả năng ba...",39900,78000,,38100,49,53,,available,,1000,1000,,746615,Parroti
190322459,7822388884198,.Kéo cắt cành cộng lực chuyên dụng GERMANY dụng cụ làm vườn đa năngThông tin sản phẩm;.Kéo cắt cành Đức -Kéo cộng lực cắt cây cảnh sản phẩm được ưa chuộng tại các nước phương tây-Kéo cộng lực cắt câ...,165200,300000,,134800,45,40,,available,,1000,1000,,111461,OEM
3927949,5261973592625,"THÔNG TIN SẢN PHẨMTên máy: Máy sạc pin Energizer Recharge kèm 2 pin TRAY Energizer AA 2000mAhXuất xứ: Chính hãng EnergizerNhà sản xuất: Shenzhen Highpower Technology CO., LTD.Sạc pin: Sạc 2-4 pin...",479000,600000,,121000,20,0,,available,,1000,1000,,19312,Energizer
66703486,2002014795642,Bộ cây lau nhà 360 độ 4 in 1 tự vắt thông minh đa năng xoay 2 vách ngăn cao cấpBộ cây lau nhà 360 độ 4 in 1 gồm : – Cán bằng inox : gồm 3 đoạn dài nối với nhau – Bàn lau hình chữ nhật kích thư...,252000,252000,,0,0,0,,available,,1000,1000,,111461,OEM
141201958,6767841469761,"Tính Năng Nổi Bật: - Cán Cầm Thuận Tiện: Không giống như cốc uống nước truyền thống, cốc giữ nhiệt Rinfere có 2 lớp chân không giúp tay bạn không bị nóng hay lạnh khi cầm mà còn giữ cà phê, đồ uống c...",299000,449000,,150000,33,68,,available,,1000,1000,,363961,Rinfere
54476660,9992360574745,...,220000,220000,,0,0,449,,available,,1000,1000,,835483,eLights
112321595,1130794413685,"Đèn Học Chống Cận Thị, Đèn Đọc Sách, Đèn Làm Việc Để Bàn Chống Chói Mắt Lóa Mắt Bảo Vệ Mắt Chống Cận Thị, Cảm Ứng Siêu Sáng - VinBuy Bóng đèn led có 3 chế độ ánh sáng, mỗi chế độ có 10 kiểu tăng giả...",127700,210000,,82300,39,348,,available,,1000,1000,,4224691,VinBuy
78025846,6038023233498,Khăn tắm Bamboo Life BL058 hàng chính hãng được làm từ sợi tre thiên nhiên mềm mại kháng khuẩn siêu thấm hút an toàn cho daBAMBOO LIFE – ĐỒ DÙNG CHO BÉ TỪ SỢI TRE THIÊN NHIÊN ✓ Sản phẩm chính hãng ...,45000,59000,,14000,24,386,,available,,1000,1000,,4430657,Bamboo Life
2127549,5961235979774," Bình Đựng Dầu Với Nắp Mở Tự Động Lock&Lock CKO101BLK được làm từ chất liệu thủy tinh an toàn, chịu nhiệt và chịu va đập tốt, có bề mặt nhẵn mịn, thuận tiện cho người sử dụng.Sản phẩm có nắp đi...",120000,241000,,121000,50,1644,,available,,1000,1000,,48077,LocknLock
149959628,2002219796673,"Cmbo 6 Cuộn Túi Đựng Rác Gia Đình, Bao Đựng Rác Văn Phòng, Trường Học Tiện Lợi Màu Đen Đầy Đủ 3 Size Tiểu Trung Đại - Chính Hãng MINIIN Bịch đựng rác 3 cuộn cỡ đại, trung, tiểu / Túi đựng rác lốc 3 ...",42300,47000,,4700,10,102,,available,,1000,1000,,5132069,MINIIN
177610565,4234116396241,"MÔ TẢ SẢN PHẨM- Đèn pin siêu sáng Ultrafire XML T6 là sự kết hợp tuyệt vời giữa công suất chiếu sáng cao, trở thành một công cụ đáng tin cậy không thể thiếu trong các tình huống khẩn cấp, tìm kiếm, ...",126400,258000,,131600,51,190,,available,,1000,1000,,5003355,US ARMY
54485029,3840114337466,...,177700,220000,,42300,19,459,,available,,1000,1000,,835483,eLights
84893585,5737063054328,"Video sản phẩm (sản phẩm có nhiều thuộc tính lựa chọn về kích thước, độ dày ở phân loại)Chiếu ngủ văn phòng được thiết kế bằng chất liệu nhựa chuyên dụng 2 lớp, bên dưới là lớp mút êm ái, bên trên l...",43000,55000,,12000,22,45,,available,,1000,1000,,839837,FuNu
133136224,9560746387658,"Túi hút chân không 1 mặt nhám, Bộ 100 túi hút chân không thực phẩm cao cấp một mặt nhám, đủ size - 30x40 cm...",69000,102000,,33000,32,85,,available,,1000,1000,,111461,OEM
51997651,5789067480295,"Hộp Nhựa Đựng Thuốc Cầm Tay MiniChất liệu nhựa cao cấp an toàn với sức khỏe con ngườiHộp có nhìu ngăn tiện dụngBảo quản thuốc chuyên nghiệp , chống ẩm , chống bụi , chống vi khuẩnThiết kế thông minh...",45000,59000,,14000,24,66,,available,,1000,1000,,111461,OEM
64700139,6525054587962,"** Chất liệu Cotton Tici bền đẹp và mềm mạiBộ vỏ chăn drap gối được may từ vải Cotton Tici bền đẹp, mềm mại, thoáng mát. Chất liệu vải nhẹ, dễ giặt, nhanh khô và không bị đổ lông, phai màu sau khi gi...",299000,350000,,51000,15,62,,available,,1000,1000,,697923,LIDACO
189208326,6461901702576,"Thảm nhà tắm, nhà bếp siêu thấm nước, chống trơn trượt tối giản, hiện đại NAVIVUƯu điểm sản phẩm:Thấm hút nhanh trong thời gian tíc tắcThảm có lớp bám sàn, chống trơn trượt rất tốt, an toàn cho ngư...",149000,149000,,0,0,26,,available,,1000,1000,,5706641,NAVIVU
20680352,1428673336056,Mô tả sản phẩm- Dụng cụ bẫy chuột thông minh (loại chốt tốt)- Tiện lợi dễ sử dụng Không cần mồi vẫn có thể bẫy chuột (Đặt bẫy ở những nơi chuột hay đi qua lại)- Hoặc sử dụng thức ăn ưa thích của c...,58000,58000,,0,0,71,,available,,1000,1000,,111461,OEM
165669190,2751833979547,Gối tựa lưng cao su non AKích thước: 34 x 34 x 6/10 cmChất liệu vỏ: làm từ vải nhung mềm mịnChất liệu ruột: cao su non đàn hồi chậmXuất xứ: Việt NamMẫu mã và màu sắc đa dạng ( Giao màu ngẫu nhi...,165000,180000,,15000,8,42,,available,,1000,1000,,252399,A
54686184,5612638961018,"- Vì sản phẩm có rất nhiều họa tiết nên shop sẽ giao ngẫu nhiên nha mong quý khách thông cảm cho shop ạ.- Chất liệu vải dù dày chắc, độ bền cao, có thể giặt sạch và phơi nắng mà không bị phai màu, co...",114000,114000,,0,0,542,,available,,1000,1000,,837855,XUDI
196518627,9093855909838,"Thông tin chi tiết sản phẩm: Combo 20 Móc Treo Ảnh Gắn Tường, Đinh 3 Chân Treo Tranh, Đồ Trang Trí Decor - Chính HãngThương hiệu: LILAHOMEKích thước đóng gói: 10x10x2cmMàu sắc: TrắngĐặc điểm nô...",22000,39000,,17000,44,4,,available,,1000,1000,,5406107,lilahome
152351689,1601616311080,"Bộ chăn ga gối phong cách Hàn Quốc có thiết kế độc đáo với nhiều họa tiết sinh động, đáng yêu cùng gam màu tươi sáng.Chất liệu cotton poly mềm mịn, sợi vải dệt khít, bền màu, không xù lông và thấm hút...",220000,289000,,69000,24,66,,available,,1000,1000,,697923,LIDACO
138952791,9707055524901,"Móc dán tường treo cây lau nhà siêu chịu lực Parroti Keeper KP03 là sản phẩm tiện ích giúp cho không gian nhà bạn gọn gàng và ngăn nắp hơn, miếng dán chắc chắn và dính trên mọi loại bề mặt sà...",21900,42000,,20100,48,232,,available,,1000,1000,,746615,Parroti
195949375,5069707509323,"Đèn Bàn Học Đọc Sách, Đèn Bàn Làm Việc Sang Trọng, Đèn Ngủ Cao Cấp (Học Sinh, Sinh Viên, Văn Phòng) LED Chống Cận 03 Mức Độ Sáng, Cảm Ứng Tích Điện Pin 3200mAh - Hàng Chính Hãng - VinBuyĐèn bàn học, ...",178000,360000,,182000,51,662,,available,,1000,1000,,4224691,VinBuy
214614554,9765714198469,"Dụng cụ thông tắc cống khí nén hiệu quả tuyệt đối là lựa chọn tuyệt vời cho việc thông tắc cống bồn cầu, thông tắc cống toilet, thông tắc cống bồn tắm khi bị tắc nghẽn. Máy thông tắc bồn cầu, dụng cụ ...",210000,210000,,0,0,39,,available,,1000,1000,,111461,OEM
205733100,5016911359978,"Cây cọ dùng để rửa lý, cốc, bình sữa vô cùng tiện lợi, cán dài, lông cọ phủ đều nên sạch 360 độ giúp việc rửa các vận dụng sâu thật dễ dàng.Ngoài ra, cọ có thể dùng để chà trứng hột vịt trước khi rửa...",45000,45000,,0,0,0,,available,,1000,1000,,839837,FuNu
185910176,3611176538579,"Giấy Nến Vàng Lót Nồi Chiên Không Dầu Sạch Sẽ Tiện Dụng An Toàn Cho Sức Khỏe+ THÔNG TIN SẢN PHẨM:- Giấy nến vàng được sử dụng cho nồi chiên không dầu với mục đích hứng dầu mỡ, thức ăn vụn bám bẩn và...",85000,85000,,0,0,125,,available,,1000,1000,,5063093,Jodily StarHome
167019283,2967102419116,"Đèn Pixar, Đèn Bàn Học Chống Cận Thị, Đèn Đọc Sách, Đèn Làm Việc Bảo Vệ Mắt - Hàng Chính Hãng - VinBuy                                          Bộ sản phẩm được tặng kèm 01 bóng đèn bên trong hộpSử ...",176400,360000,,183600,51,81,,available,,1000,1000,,4224691,VinBuy
69927135,5972042885998,"Chất liệu vải Canvas dày dặn cùng với 2 lớp nhôm bạc giúp cách nhiệt tốt.Túi được may theo dạng hộp vuông nên sức chứa lớn, đựng được nhiều đồ hơn.Đáy túi phẳng rộng, giữ hộp cơm ngay ngắn, không bị n...",56000,56000,,0,0,55,,available,,1000,1000,,111461,OEM
207828251,3722412319336,"TÊN SẢN PHẨM: Cây Lau Nhà Tự Vắt Thông Minh 360 Độ Homepower CS-01️️ĐẶC ĐIỂM NỔI BẬT--------------Tự động vắt thông minh, hạn chế tiếp xúc với vết bẩn.Thiết kế móc vòng không tốn diện tích.Hộp ki...",249000,390000,,141000,36,12,,available,,1000,1000,,883511,Homepower
181989367,8692369575856,"Bóng đèn led 4 cánh 60w siêu sáng bền đẹp  bảo hành 1 năm Sử dụng chip led nên đèn phát nhiệt cực thấp, độ sáng cao- Tiết kiệm 50%- 70% điện năng tiêu thụ.Thông số kỷ thuậtCông suất : 60wĐiện thế :...",125000,150000,,25000,17,0,,available,,1000,1000,,111461,OEM
159971094,4939253858835,Bộ 2 hộp vải đựng đồ 7 ngăn mã HQ2Combo 2 hộp vải đựng quần áo chia ngăn gọn gàng tiện lợi Chất vải Oxford cao cấp miDoctor               Mến chào quý anh chị khách hàng thân thiết của Danido Stor...,145000,250000,,105000,42,186,,available,,1000,1000,,245945,miDoctor
207941719,8945075131861,Bộ cây lau nhà Lock&Lock Mini Spin Mop có thiết kế trục cố định ở giữa giúp sản phẩm hoạt động ổn định hơnSản phẩm chỉ với một ngăn giặt giúp quá trình giặt sấy dễ dàng và hiệu quả hơnVòi rót t...,462000,934000,,472000,51,12,,available,,1000,1000,,48077,LocknLock
